ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
2147483158,2147483158,0,0
2147483159,2147483159,0,0
2147483160,2147483160,0,0
2147483161,2147483161,0,0
2147483162,2147483162,0,0
2147483163,2147483163,0,0
2147483164,2147483164,0,0
2147483165,2147483165,0,0
2147483166,2147483166,0,0
2147483167,2147483167,0,0
2147483168,2147483168,0,0
2147483169,2147483169,0,0
2147483170,2147483170,0,0
2147483171,2147483171,0,0
2147483172,2147483172,0,0
2147483173,2147483173,0,0
2147483174,2147483174,0,0
2147483175,2147483175,0,0
2147483176,2147483176,0,0
2147483177,2147483177,0,0
2147483178,2147483178,0,0
2147483179,2147483179,0,0
2147483180,2147483180,0,0
2147483181,2147483181,0,0
2147483182,2147483182,0,0
2147483183,2147483183,0,0
2147483184,2147483184,0,0
2147483185,2147483185,0,0
2147483186,2147483186,0,0
2147483187,2147483187,0,0
2147483188,2147483188,0,0
2147483189,2147483189,0,0
2147483190,2147483190,0,0
2147483191,2147483191,0,0
2147483192,2147483192,0,0
2147483193,2147483193,0,0
2147483194,2147483194,0,0
2147483195,2147483195,0,0
2147483196,2147483196,0,0
2147483197,2147483197,0,0
2147483198,2147483198,0,0
2147483199,2147483199,0,0
2147483200,2147483200,0,0
2147483201,2147483201,0,0
2147483202,2147483202,0,0
2147483203,2147483203,0,0
2147483204,2147483204,0,0
2147483205,2147483205,0,0
2147483206,2147483206,0,0
2147483207,2147483207,0,0
2147483208,2147483208,0,0
2147483209,2147483209,0,0
2147483210,2147483210,0,0
2147483211,2147483211,0,0
2147483212,2147483212,0,0
2147483213,2147483213,0,0
2147483214,2147483214,0,0
2147483215,2147483215,0,0
2147483216,2147483216,0,0
2147483217,2147483217,0,0
2147483218,2147483218,0,0
2147483219,2147483219,0,0
2147483220,2147483220,0,0
2147483221,2147483221,0,0
2147483222,2147483222,0,0
2147483223,2147483223,0,0
2147483224,2147483224,0,0
2147483225,2147483225,0,0
2147483226,2147483226,0,0
2147483227,2147483227,0,0
2147483228,2147483228,0,0
2147483229,2147483229,0,0
2147483230,2147483230,0,0
2147483231,2147483231,0,0
2147483232,2147483232,0,0
2147483233,2147483233,0,0
2147483234,2147483234,0,0
2147483235,2147483235,0,0
2147483236,2147483236,0,0
2147483237,2147483237,0,0
2147483238,2147483238,0,0
2147483239,2147483239,0,0
2147483240,2147483240,0,0
2147483241,2147483241,0,0
2147483242,2147483242,0,0
2147483243,2147483243,0,0
2147483244,2147483244,0,0
2147483245,2147483245,0,0
2147483246,2147483246,0,0
2147483247,2147483247,0,0
2147483248,2147483248,0,0
2147483249,2147483249,0,0
2147483250,2147483250,0,0
2147483251,2147483251,0,0
2147483252,2147483252,0,0
2147483253,2147483253,0,0
2147483254,2147483254,0,0
2147483255,2147483255,0,0
2147483256,2147483256,0,0
2147483257,2147483257,0,0
2147483258,2147483258,0,0
2147483259,2147483259,0,0
2147483260,2147483260,0,0
2147483261,2147483261,0,0
2147483262,2147483262,0,0
2147483263,2147483263,0,0
2147483264,2147483264,0,0
2147483265,2147483265,0,0
2147483266,2147483266,0,0
2147483267,2147483267,0,0
2147483268,2147483268,0,0
2147483269,2147483269,0,0
2147483270,2147483270,0,0
2147483271,2147483271,0,0
2147483272,2147483272,0,0
2147483273,2147483273,0,0
2147483274,2147483274,0,0
2147483275,2147483275,0,0
2147483276,2147483276,0,0
2147483277,2147483277,0,0
2147483278,2147483278,0,0
2147483279,2147483279,0,0
2147483280,2147483280,0,0
2147483281,2147483281,0,0
2147483282,2147483282,0,0
2147483283,2147483283,0,0
2147483284,2147483284,0,0
2147483285,2147483285,0,0
2147483286,2147483286,0,0
2147483287,2147483287,0,0
2147483288,2147483288,0,0
2147483289,2147483289,0,0
2147483290,2147483290,0,0
2147483291,2147483291,0,0
2147483292,2147483292,0,0
2147483293,2147483293,0,0
2147483294,2147483294,0,0
2147483295,2147483295,0,0
2147483296,2147483296,0,0
2147483297,2147483297,0,0
2147483298,2147483298,0,0
2147483299,2147483299,0,0
2147483300,2147483300,0,0
2147483301,2147483301,0,0
2147483302,2147483302,0,0
2147483303,2147483303,0,0
2147483304,2147483304,0,0
2147483305,2147483305,0,0
2147483306,2147483306,0,0
2147483307,2147483307,0,0
2147483308,2147483308,0,0
2147483309,2147483309,0,0
2147483310,2147483310,0,0
2147483311,2147483311,0,0
2147483312,2147483312,0,0
2147483313,2147483313,0,0
2147483314,2147483314,0,0
2147483315,2147483315,0,0
2147483316,2147483316,0,0
2147483317,2147483317,0,0
2147483318,2147483318,0,0
2147483319,2147483319,0,0
2147483320,2147483320,0,0
2147483321,2147483321,0,0
2147483322,2147483322,0,0
2147483323,2147483323,0,0
2147483324,2147483324,0,0
2147483325,2147483325,0,0
2147483326,2147483326,0,0
2147483327,2147483327,0,0
2147483328,2147483328,0,0
2147483329,2147483329,0,0
2147483330,2147483330,0,0
2147483331,2147483331,0,0
2147483332,2147483332,0,0
2147483333,2147483333,0,0
2147483334,2147483334,0,0
2147483335,2147483335,0,0
2147483336,2147483336,0,0
2147483337,2147483337,0,0
2147483338,2147483338,0,0
2147483339,2147483339,0,0
2147483340,2147483340,0,0
2147483341,2147483341,0,0
2147483342,2147483342,0,0
2147483343,2147483343,0,0
2147483344,2147483344,0,0
2147483345,2147483345,0,0
2147483346,2147483346,0,0
2147483347,2147483347,0,0
2147483348,2147483348,0,0
2147483349,2147483349,0,0
2147483350,2147483350,0,0
2147483351,2147483351,0,0
2147483352,2147483352,0,0
2147483353,2147483353,0,0
2147483354,2147483354,0,0
2147483355,2147483355,0,0
2147483356,2147483356,0,0
2147483357,2147483357,0,0
2147483358,2147483358,0,0
2147483359,2147483359,0,0
2147483360,2147483360,0,0
2147483361,2147483361,0,0
2147483362,2147483362,0,0
2147483363,2147483363,0,0
2147483364,2147483364,0,0
2147483365,2147483365,0,0
2147483366,2147483366,0,0
2147483367,2147483367,0,0
2147483368,2147483368,0,0
2147483369,2147483369,0,0
2147483370,2147483370,0,0
2147483371,2147483371,0,0
2147483372,2147483372,0,0
2147483373,2147483373,0,0
2147483374,2147483374,0,0
2147483375,2147483375,0,0
2147483376,2147483376,0,0
2147483377,2147483377,0,0
2147483378,2147483378,0,0
2147483379,2147483379,0,0
2147483380,2147483380,0,0
2147483381,2147483381,0,0
2147483382,2147483382,0,0
2147483383,2147483383,0,0
2147483384,2147483384,0,0
2147483385,2147483385,0,0
2147483386,2147483386,0,0
2147483387,2147483387,0,0
2147483388,2147483388,0,0
2147483389,2147483389,0,0
2147483390,2147483390,0,0
2147483391,2147483391,0,0
2147483392,2147483392,0,0
2147483393,2147483393,0,0
2147483394,2147483394,0,0
2147483395,2147483395,0,0
2147483396,2147483396,0,0
2147483397,2147483397,0,0
2147483398,2147483398,0,0
2147483399,2147483399,0,0
2147483400,3004991,1,1
2147483400,2147483400,0,0
2147483401,3029268,1,1
2147483401,2147483401,0,0
2147483402,606323,1,1
2147483402,2147483402,0,0
2147483403,35610263,1,1
2147483403,2147483403,0,0
2147483404,3037011,1,1
2147483404,2147483404,0,0
2147483405,606321,1,1
2147483405,2147483405,0,0
2147483406,3045901,1,1
2147483406,2147483406,0,0
2147483407,3035225,1,1
2147483407,2147483407,0,0
2147483408,1617014,1,1
2147483408,2147483408,0,0
2147483409,3009704,1,1
2147483409,2147483409,0,0
2147483410,3001364,1,1
2147483410,2147483410,0,0
2147483411,3000440,1,1
2147483411,2147483411,0,0
2147483412,3000623,1,1
2147483412,2147483412,0,0
2147483413,3002791,1,1
2147483413,2147483413,0,0
2147483414,4303077,1,1
2147483414,2147483414,0,0
2147483415,3024320,1,1
2147483415,2147483415,0,0
2147483416,37310702,1,1
2147483416,2147483416,0,0
2147483417,36303803,1,1
2147483417,2147483417,0,0
2147483418,44786860,1,1
2147483418,2147483418,0,0
2147483419,4140903,1,1
2147483419,2147483419,0,0
2147483420,4031696,1,1
2147483420,2147483420,0,0
2147483421,1586138,1,1
2147483421,2147483421,0,0
2147483422,3043205,1,1
2147483422,2147483422,0,0
2147483423,1585385,1,1
2147483423,2147483423,0,0
2147483424,1585347,1,1
2147483424,2147483424,0,0
2147483425,4265453,1,1
2147483425,2147483425,0,0
2147483426,1989465,1,1
2147483426,2147483426,0,0
2147483427,3000053,1,1
2147483427,2147483427,0,0
2147483428,3011043,1,1
2147483428,2147483428,0,0
2147483429,1988631,1,1
2147483429,2147483429,0,0
2147483430,1585347,1,1
2147483430,2147483430,0,0
2147483431,37111256,1,1
2147483431,2147483431,0,0
2147483432,3016335,1,1
2147483432,2147483432,0,0
2147483433,3004760,1,1
2147483433,2147483433,0,0
2147483434,763082,1,1
2147483434,2147483434,0,0
2147483435,3007397,1,1
2147483435,2147483435,0,0
2147483436,3007646,1,1
2147483436,2147483436,0,0
2147483437,3022875,1,1
2147483437,2147483437,0,0
2147483438,21490879,1,1
2147483438,2147483438,0,0
2147483439,21490879,1,1
2147483439,2147483439,0,0
2147483440,36304867,1,1
2147483440,2147483440,0,0
2147483441,3000295,1,1
2147483441,2147483441,0,0
2147483442,3039006,1,1
2147483442,2147483442,0,0
2147483443,1616294,1,1
2147483443,2147483443,0,0
2147483444,1616593,1,1
2147483444,2147483444,0,0
2147483445,3026611,1,1
2147483445,2147483445,0,0
2147483446,3014604,1,1
2147483446,2147483446,0,0
2147483447,3004122,1,1
2147483447,2147483447,0,0
2147483448,3046357,1,1
2147483448,2147483448,0,0
2147483449,1617512,1,1
2147483449,2147483449,0,0
2147483450,3046826,1,1
2147483450,2147483450,0,0
2147483451,3016258,1,1
2147483451,2147483451,0,0
2147483452,4330629,1,1
2147483452,2147483452,0,0
2147483453,4161260,1,1
2147483453,2147483453,0,0
2147483454,36717655,1,1
2147483454,2147483454,0,0
2147483455,2719421,1,1
2147483455,2147483455,0,0
2147483456,1524105,1,1
2147483456,2147483456,0,0
2147483457,2213572,1,1
2147483457,2147483457,0,0
2147483458,3052767,1,1
2147483458,2147483458,0,0
2147483459,3048973,1,1
2147483459,2147483459,0,0
2147483460,3047568,1,1
2147483460,2147483460,0,0
2147483461,3027584,1,1
2147483461,2147483461,0,0
2147483462,3012035,1,1
2147483462,2147483462,0,0
2147483463,44811870,1,1
2147483463,2147483463,0,0
2147483464,3014546,1,1
2147483464,2147483464,0,0
2147483465,4091457,1,1
2147483465,2147483465,0,0
2147483466,1761463,1,1
2147483466,2147483466,0,0
2147483467,21490718,1,1
2147483467,2147483467,0,0
2147483468,21490717,1,1
2147483468,2147483468,0,0
2147483469,2147483469,0,0
2147483470,2147483470,0,0
2147483471,2147483471,0,0
2147483472,2147483472,0,0
2147483473,2147483473,0,0
2147483474,2147483474,0,0
2147483475,2147483475,0,0
2147483476,2147483476,0,0
2147483477,2147483477,0,0
2147483478,2147483478,0,0
2147483479,2147483479,0,0
2147483480,2147483480,0,0
2147483481,2147483481,0,0
2147483482,2147483482,0,0
2147483483,2147483483,0,0
2147483484,2147483484,0,0
2147483485,2147483485,0,0
2147483486,2147483486,0,0
2147483487,2147483487,0,0
2147483488,2147483488,0,0
2147483489,2147483489,0,0
2147483490,2147483490,0,0
2147483491,2147483491,0,0
2147483492,2147483492,0,0
2147483493,2147483493,0,0
2147483494,2147483494,0,0
2147483495,2147483495,0,0
2147483496,2147483496,0,0
2147483497,2147483497,0,0
2147483498,2147483498,0,0
2147483499,2147483499,0,0
2147483500,2147483500,0,0
2147483501,2147483501,0,0
2147483502,2147483502,0,0
2147483503,2147483503,0,0
2147483504,2147483504,0,0
2147483505,2147483505,0,0
2147483506,2147483506,0,0
2147483507,2147483507,0,0
2147483508,2147483508,0,0
2147483509,2147483509,0,0
2147483510,2147483510,0,0
2147483511,2147483511,0,0
2147483512,2147483512,0,0
2147483513,2147483513,0,0
2147483514,2147483514,0,0
2147483515,2147483515,0,0
2147483516,2147483516,0,0
2147483517,2147483517,0,0
2147483518,2147483518,0,0
2147483519,2147483519,0,0
2147483520,2147483520,0,0
2147483521,2147483521,0,0
2147483522,2147483522,0,0
2147483523,2147483523,0,0
2147483524,2147483524,0,0
2147483525,2147483525,0,0
2147483526,2147483526,0,0
2147483527,2147483527,0,0
2147483528,2147483528,0,0
2147483529,2147483529,0,0
2147483530,2147483530,0,0
2147483531,2147483531,0,0
2147483532,2147483532,0,0
2147483533,2147483533,0,0
2147483534,2147483534,0,0
2147483535,2147483535,0,0
2147483536,2147483536,0,0
2147483537,2147483537,0,0
2147483538,2147483538,0,0
2147483539,2147483539,0,0
2147483540,2147483540,0,0
2147483541,2147483541,0,0
2147483542,2147483542,0,0
2147483543,2147483543,0,0
2147483544,2147483544,0,0
2147483545,3040025,1,1
2147483545,2147483545,0,0
2147483546,2147483546,0,0
2147483547,2147483547,0,0
2147483548,2147483548,0,0
2147483549,2147483549,0,0
2147483550,2147483550,0,0
2147483551,2147483551,0,0
2147483552,2147483552,0,0
2147483553,2147483553,0,0
2147483554,2147483554,0,0
2147483555,2147483555,0,0
2147483556,2147483556,0,0
2147483557,2147483557,0,0
2147483558,2147483558,0,0
2147483559,2147483559,0,0
2147483560,2147483560,0,0
2147483561,2147483561,0,0
2147483562,2147483562,0,0
2147483563,2147483563,0,0
2147483564,2147483564,0,0
2147483565,2147483565,0,0
2147483566,2147483566,0,0
2147483567,2147483567,0,0
2147483568,2147483568,0,0
2147483569,2147483569,0,0
2147483570,2147483570,0,0
2147483571,2147483571,0,0
2147483572,2147483572,0,0
2147483573,2147483573,0,0
2147483574,2147483574,0,0
2147483575,2147483575,0,0
2147483576,2147483576,0,0
2147483577,2147483577,0,0
2147483578,2147483578,0,0
2147483579,2147483579,0,0
2147483580,2147483580,0,0
2147483581,2147483581,0,0
2147483582,2147483582,0,0
2147483583,2147483583,0,0
2147483584,2147483584,0,0
2147483585,2147483585,0,0
2147483586,2147483586,0,0
2147483587,2147483587,0,0
2147483588,2147483588,0,0
2147483589,2147483589,0,0
2147483590,2147483590,0,0
2147483591,2147483591,0,0
2147483592,2147483592,0,0
2147483593,2147483593,0,0
2147483594,2147483594,0,0
2147483595,2147483595,0,0
2147483596,2147483596,0,0
2147483597,2147483597,0,0
2147483598,2147483598,0,0
2147483599,2147483599,0,0
2147483600,2147483600,0,0
2147483601,2147483601,0,0
2147483602,2147483602,0,0
2147483603,2147483603,0,0
2147483604,2147483604,0,0
2147483605,2147483605,0,0
2147483606,2147483606,0,0
2147483607,2147483607,0,0
2147483608,2147483608,0,0
2147483609,2147483609,0,0
2147483610,2147483610,0,0
2147483611,2147483611,0,0
2147483612,2147483612,0,0
2147483613,2147483613,0,0
2147483614,2147483614,0,0
2147483615,2147483615,0,0
2147483616,2147483616,0,0
2147483617,2147483617,0,0
2147483618,2147483618,0,0
2147483619,2147483619,0,0
2147483620,2147483620,0,0
2147483621,2147483621,0,0
2147483622,2147483622,0,0
2147483623,2147483623,0,0
2147483624,2147483624,0,0
2147483625,2147483625,0,0
2147483626,2147483626,0,0
2147483627,2147483627,0,0
2147483628,2147483628,0,0
2147483629,2147483629,0,0
2147483630,2147483630,0,0
2147483631,2147483631,0,0
2147483632,2147483632,0,0
2147483633,2147483633,0,0
2147483634,2147483634,0,0
2147483635,2147483635,0,0
2147483636,2147483636,0,0
2147483637,2147483637,0,0
2147483638,2147483638,0,0
2147483639,2147483639,0,0
2147483640,2147483640,0,0
2147483641,2147483641,0,0
2147483642,2147483642,0,0
2147483643,2147483643,0,0
2147483644,2147483644,0,0
2147483645,2147483645,0,0
2147483646,2147483646,0,0
